Date,Open,High,Low,Close,Volume
2022-11-14,29.0,31.1,28.819,29.927,179782000
2022-11-15,30.92,31.271,30.255,31.02,146269000
2022-11-16,30.994,31.049,30.361,30.602,80386000
2022-11-17,29.472,29.982,29.1,29.528,98382000
2022-11-18,29.733,29.8,28.7,28.798,84001000
2022-11-21,29.1,29.187,28.266,28.505,72565000
2022-11-22,28.499,28.698,27.734,28.669,62451000
2022-11-23,28.591,29.247,28.376,29.15,59190000
2022-11-25,28.9,28.921,28.417,28.554,32360000
2022-11-28,28.4,28.955,28.052999,28.117,47034000
2022-11-29,28.25,28.296,27.594,28.096001,57869000
2022-11-30,28.137,30.826,28.041,30.553,160701000
2022-12-01,30.399,31.98,30.303,31.695,146649000
2022-12-02,31.049,32.199,31.0,32.041,126906000
2022-12-05,31.646,32.277,31.091999,31.259,84230000
2022-12-06,31.1,31.322,30.313,30.556,71954000
2022-12-07,30.65,30.961,30.21,30.842,78216000
2022-12-08,30.911,31.238,30.481,31.025999,72053000
2022-12-09,32.145,32.9,31.952,32.00099945,143640000
2022-12-12,32.0,32.318,30.885,31.518,101486000
2022-12-13,32.8,33.272,31.72,32.034,107564000
2022-12-14,31.897,32.471,31.442,31.783,75433000
2022-12-15,30.212,30.339,28.655,29.041,177246000
2022-12-16,28.876,29.472,28.87,29.070999,140800000
2022-12-19,28.973,29.225,28.613,28.83,61637000
2022-12-20,28.124,28.928,28.080999,28.819,69181000
2022-12-21,28.999,30.066,28.65,29.796,63762000
2022-12-22,29.809,29.888,29.080999,29.775,78562000
2022-12-23,29.618,29.846,29.191,29.496,42511000
2022-12-27,29.319,29.357,28.213,28.417,57781000
2022-12-28,28.192,28.519,27.341,27.688,59644000
2022-12-29,28.318,29.55,28.101,29.112,95885000
2022-12-30,28.553,29.501,28.322,29.488,75669000
2023-01-03,29.806,29.839,28.87,29.495,67640000
2023-01-04,29.824,31.114,29.551,30.941,93451000
2023-01-05,30.7,31.418,30.455,30.97,83284000
2023-01-06,31.157,31.677,30.369,31.555,89598000
2023-01-09,31.683,32.17,31.322,31.517,67666000
2023-01-10,31.107,32.935,31.107,32.754,130723000
2023-01-11,32.65,32.888,32.135,32.726,95797000
2023-01-12,33.25,33.295,32.314,33.013,108562000
2023-01-13,32.997,33.665,32.889,33.282,82868000
2023-01-17,33.108,33.25,32.36,32.622,92470000
2023-01-18,32.675,33.0079994,32.125,32.633,78141000
2023-01-19,32.257,32.489,31.339,31.578,180082000
2023-01-20,33.679,34.4,33.263,34.25,284303000
