Date,Open,High,Low,Close,Volume
2023-05-02,23.5,24.0,22.0,22.2,12972
2023-05-03,23.0,23.2,22.2,22.6,6105
2023-05-04,22.5,23.0,22.2,22.7,8063
2023-05-05,22.9,24.0,21.6,23.8,16774
2023-05-08,24.2,24.5,23.5,23.9,7861
2023-05-09,24.0,24.0,23.2,23.6,5431
2023-05-10,24.0,24.0,23.3,23.9,9701
2023-05-11,24.8,25.3,24.1,24.3,28432
2023-05-12,25.0,25.1,24.0,24.6,10462
2023-05-15,24.7,25.0,22.8,23.6,11898
2023-05-16,23.6,23.6,21.7,22.0,10466
2023-05-17,23.0,23.9,22.2,23.6,15946
2023-05-18,24.0,26.0,23.6,25.5,75219
2023-05-19,25.5,26.0,23.5,24.5,38759
2023-05-22,24.7,24.8,23.5,24.2,19833
2023-05-23,23.4,24.7,23.4,24.4,21523
2023-05-24,24.0,24.3,23.3,23.5,14757
2023-05-25,23.0,24.0,20.5,21.4,37663
2023-05-26,21.9,21.9,19.4,20.0,40351
2023-05-30,20.1,22.0,19.0,19.6,18725
2023-05-31,20.0,20.0,19.3,19.5,9314
2023-06-01,19.3,20.7,19.3,20.6,11514
2023-06-02,22.2,22.9,19.3,20.0,71763
2023-06-05,20.0,20.1,18.8,18.9,20746
2023-06-06,19.0,19.5,18.0,18.5,27917
2023-06-07,20.6,20.6,18.6,19.0,52550
2023-06-08,19.0,19.4,18.0,18.5,23729
2023-06-09,18.5,19.2,18.3,18.9,16786
2023-06-12,19.5,20.9,19.0,20.0,37211
2023-06-13,20.8,21.3,20.2,21.0,26583
2023-06-14,20.4,21.0,19.8,20.4,14456
2023-06-15,19.9,21.0,19.1,20.8,43160
2023-06-16,21.9,23.0,21.0,21.3,97448
2023-06-20,21.4,22.0,21.0,22.0,36759
2023-06-21,21.4,21.5,19.7,20.9,20716
2023-06-22,20.8,20.8,20.2,20.8,13454
2023-06-23,20.9,20.9,20.0,20.5,15779
2023-06-26,20.5,21.6,20.0,20.3,16252
2023-06-27,20.3,20.3,19.0,19.1,20234
2023-06-28,20.9,20.9,19.1,19.3,8553
2023-06-29,19.3,19.4,17.4,18.2,33354
2023-06-30,18.0,19.0,18.0,18.1,14118
2023-07-03,18.2,18.6,17.5,18.3,12193
2023-07-05,18.6,19.7,18.0,19.3,19104
2023-07-06,19.1,19.1,18.0,18.6,22268
2023-07-07,18.8,19.0,18.2,19.0,10630
2023-07-10,18.5,19.0,18.3,18.8,12267
2023-07-11,18.9,19.0,18.1,18.5,13937
2023-07-12,18.3,19.5,18.3,18.7,19595
2023-07-13,19.0,19.5,18.6,19.1,38999
2023-07-14,19.1,19.4,18.4,18.8,22104
2023-07-17,19.0,19.0,18.7,19.0,19892
2023-07-18,19.0,19.4,18.7,19.2,12564
2023-07-19,19.5,20.3,19.0,19.5,64602
2023-07-20,19.4,20.0,18.6,19.8,21112
2023-07-21,20.0,20.5,19.0,20.2,30277
2023-07-24,20.2,20.2,18.3,19.0,15129
2023-07-25,19.2,19.2,18.0,18.1,21683
2023-07-26,18.1,18.5,17.0,17.3,23371
2023-07-27,17.7,17.7,15.9,16.0,19771
2023-07-28,16.4,16.9,16.0,16.7,26139
2023-07-31,17.0,17.2,16.7,17.0,13359
2023-08-01,17.0,17.0,16.3,16.6,7687
2023-08-02,17.0,17.4,16.2,16.8,32555
2023-08-03,16.8,17.0,16.2,16.6,16009
2023-08-04,16.6,17.0,16.0,16.2,13026
2023-08-07,16.2,16.3,14.2,15.5,18938
2023-08-08,16.0,16.1,15.4,16.0,13384
2023-08-09,16.2,16.4,15.3,15.5,9741
2023-08-10,16.0,16.0,15.1,16.0,6473
2023-08-11,14.9,16.0,14.9,15.2,15383
2023-08-14,15.1,15.8,14.7,15.3,14112
2023-08-15,16.0,16.8,13.5,13.8,19894
2023-08-16,14.3,14.5,12.8,13.5,14676
2023-08-17,13.3,13.5,12.1,13.3,33778
2023-08-18,13.9,16.0,13.4,14.9,82962
2023-08-21,15.5,16.4,15.3,16.1,31614
2023-08-22,22.0,25.5,16.0,16.6,1115782
2023-08-23,14.9,15.2,12.5,14.5,174401
2023-08-24,14.0,14.8,12.6,13.8,97354
2023-08-25,14.5,14.5,13.4,13.8,40864
2023-08-28,13.9,14.1,12.6,13.0,40050
2023-08-29,13.0,13.3,12.6,13.0,31002
2023-08-30,13.0,14.0,12.7,13.5,30626
2023-08-31,14.0,14.9,13.5,14.5,40882
2023-09-01,14.7,15.1,14.1,14.9,24088
2023-09-05,15.5,15.5,14.1,14.4,23342
2023-09-06,14.4,14.4,13.6,13.9,19561
2023-09-07,13.9,14.0,13.4,13.8,20584
2023-09-08,14.3,14.3,13.5,13.9,12064
2023-09-11,14.2,14.5,13.6,14.0,11710
2023-09-12,14.6,15.5,14.4,14.6,24328
2023-09-13,14.3,15.2,14.3,14.4,21909
2023-09-14,14.8,17.9,14.8,16.8,44814
2023-09-15,17.6,17.6,16.0,17.5,24042
2023-09-18,17.2,19.2,17.0,18.6,50319
2023-09-19,19.0,19.0,16.6,16.8,24573
2023-09-20,16.8,17.6,16.8,17.5,9901
2023-09-21,16.9,17.0,16.0,16.9,11720
2023-09-22,16.5,17.8,16.5,17.0,10924
2023-09-25,16.8,17.0,15.5,15.6,18350
2023-09-26,15.7,15.7,14.0,14.9,25822
2023-09-27,15.2,15.2,14.0,14.8,13010
2023-09-28,14.4,15.0,13.8,14.1,13548
2023-09-29,14.0,14.9,14.0,14.3,10457
2023-10-02,14.8,14.8,13.5,14.0,13889
2023-10-03,13.9,14.5,13.2,14.0,12908
2023-10-04,13.9,15.0,13.2,14.0,8537
2023-10-05,14.5,14.5,13.2,13.7,9090
2023-10-06,14.1,14.2,13.2,13.8,13841
2023-10-09,13.7,14.4,13.0,13.4,21661
2023-10-10,13.4,13.4,12.4,12.7,25121
2023-10-11,13.0,13.1,12.5,13.0,15804
2023-10-12,10.5,11.0,10.0,10.3,51176
2023-10-13,10.5,10.5,9.5,10.0,23346
2023-10-16,10.1,11.5,10.1,11.1,24220
2023-10-17,11.0,12.8,11.0,12.2,21116
2023-10-18,12.1,13.0,10.8,10.8,17054
2023-10-19,10.8,11.8,10.1,10.9,6457
2023-10-20,10.3,11.5,10.1,10.9,7235
2023-10-23,11.0,11.0,10.2,10.3,6034
2023-10-24,10.5,10.5,9.8,9.9,11228
2023-10-25,10.0,10.0,9.1,9.2,15918
2023-10-26,9.1,10.0,9.1,9.7,8018
2023-10-27,9.8,9.8,9.0,9.0,13947
2023-10-30,9.3,9.3,8.5,8.9,16974
2023-10-31,9.2,9.4,8.8,9.2,12050
2023-11-01,9.8,9.8,9.0,9.3,8580
2023-11-02,12.4,12.6,9.1,9.5,342427
2023-11-03,9.3,9.8,8.5,9.3,63776
2023-11-06,9.3,9.3,8.5,9.0,24533
2023-11-07,9.0,9.0,8.5,8.6,24745
2023-11-08,8.7,9.5,8.5,9.5,28892
2023-11-09,9.5,10.1,9.2,10.0,30584
2023-11-10,9.5,9.5,8.8,9.0,18078
2023-11-13,8.6,9.0,8.6,8.9,13053
2023-11-14,8.9,9.0,8.1,8.7,27063
2023-11-15,8.7,8.7,6.5,6.7,96727
2023-11-16,6.9,6.9,5.8,6.1,51588
2023-11-17,6.2,6.3,5.7,6.2,35093
2023-11-20,6.3,6.5,6.0,6.2,31905
2023-11-21,6.0,6.1,5.5,5.8,33265
2023-11-22,5.9,6.4,5.8,6.0,24394
2023-11-24,6.0,6.2,5.8,6.0,14203
2023-11-27,6.0,6.2,5.6,5.8,15164
2023-11-28,6.1,6.1,5.8,6.0,17571
2023-11-29,6.0,6.0,5.6,5.7,27592
2023-11-30,5.9,5.9,5.6,5.7,21535
2023-12-01,5.7,5.8,5.2,5.3,36960
2023-12-04,5.5,6.4,5.5,6.0,52383
2023-12-05,6.3,7.0,5.4,5.4,299133
2023-12-06,5.3,5.5,5.0,5.2,62475
2023-12-07,5.4,5.5,5.0,5.4,105423
2023-12-08,5.4,5.4,4.8,5.0,71788
2023-12-11,5.2,5.2,4.7,4.9,50113
2023-12-12,4.9,4.9,4.2,4.8,45349
2023-12-13,4.8,5.1,4.7,5.1,48878
2023-12-14,5.2,5.8,5.1,5.7,73625
2023-12-15,6.0,6.0,5.1,5.1,42676
2023-12-18,5.3,5.4,3.4,4.0,149969
2023-12-19,4.2,4.4,3.4,3.8,218377
2023-12-20,3.77,4.273,3.27,3.59,273900
2023-12-21,3.61,4.2,3.5,4.03,479300
2023-12-22,3.86,3.936,3.6,3.72,163600
2023-12-26,3.81,4.2,3.733,3.88,179400
2023-12-27,3.82,4.41,3.82,4.37,242700
2023-12-28,4.41,15.4,4.41,11.5,18893200
2023-12-29,9.8,9.899,7.85,8.81,1456400
2024-01-02,8.66,8.72,6.91,6.97,743000
2024-01-03,7.79,13.48,7.22,11.64,15113800
2024-01-04,11.0,14.1,10.01,12.2,4060500
2024-01-05,12.17,14.111,11.6,13.04,1147700
2024-01-08,12.0,16.75,11.93,15.32,3034100
2024-01-09,15.7,18.85,14.61,16.97,2109400
2024-01-10,16.67,16.765,12.56,13.01,1274900
2024-01-11,11.91,11.92,9.26,10.07,690200
2024-01-12,10.06,11.27,9.272,10.04,964500
2024-01-16,9.98,11.603,9.75,9.97,458200
2024-01-17,9.77,10.62,9.65,9.74,315100
2024-01-18,9.56,10.32,8.08,8.58,338500
2024-01-19,8.5,8.63,7.902,8.01,136000
2024-01-22,7.62,8.34,7.2,7.2,221700
2024-01-23,7.11,8.32,7.11,7.93,150300
2024-01-24,8.1,9.94,8.0,8.62,302900
2024-01-25,8.5,9.375,8.5,8.88,153200
2024-01-26,8.83,9.186,8.57,8.91,107900
2024-01-29,8.85,9.41,8.51,8.7,224700
2024-01-30,4.99,5.2,4.82,4.85,1104200
2024-01-31,4.95,5.06,4.66,4.8,271100
2024-02-01,4.85,4.85,4.36,4.5,235700
2024-02-02,4.42,4.51,4.02,4.37,759800
2024-02-05,4.3,4.44,4.11,4.36,100800
2024-02-06,4.35,4.388,4.02,4.12,168000
2024-02-07,4.04,4.29,4.02,4.22,130400
2024-02-08,4.14,4.4,4.11,4.33,97700
2024-02-09,4.3,4.68,4.3,4.62,215900
2024-02-12,4.69,4.74,4.41,4.57,151600
2024-02-13,4.42,4.51,4.25,4.28,115200
2024-02-14,4.35,4.522,4.23,4.29,150200
2024-02-15,4.25,4.64,4.21,4.61,122700
2024-02-16,4.63,4.86,4.5,4.67,209300
